"No.","Time","Source","Destination","Protocol","Length","Info","OpCode","OpGroup","Bytes"
"200","2024-12-20 19:32:27.656077","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"201","2024-12-20 19:32:27.656673","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"202","2024-12-20 19:32:27.665794","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"203","2024-12-20 19:32:27.666068","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"204","2024-12-20 19:32:27.672385","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"205","2024-12-20 19:32:27.672724","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"206","2024-12-20 19:32:27.678443","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"207","2024-12-20 19:32:27.678706","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"208","2024-12-20 19:32:27.684146","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"209","2024-12-20 19:32:27.684704","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"210","2024-12-20 19:32:27.690390","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"211","2024-12-20 19:32:27.690787","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"212","2024-12-20 19:32:27.699658","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"213","2024-12-20 19:32:30.618554","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05"
"214","2024-12-20 19:34:43.493148","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"215","2024-12-20 19:34:43.549910","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"216","2024-12-20 19:34:43.555890","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"217","2024-12-20 19:34:43.560056","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"218","2024-12-20 19:34:43.560324","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"219","2024-12-20 19:34:43.563818","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"220","2024-12-20 19:34:43.564067","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"221","2024-12-20 19:34:43.568862","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"222","2024-12-20 19:34:43.570316","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"223","2024-12-20 19:34:43.575101","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"224","2024-12-20 19:34:43.575431","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"225","2024-12-20 19:34:43.580067","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"226","2024-12-20 19:34:43.580647","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"227","2024-12-20 19:34:43.585124","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"228","2024-12-20 19:35:16.203500","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"229","2024-12-20 19:35:16.210632","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06"
"230","2024-12-20 19:35:16.274234","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"231","2024-12-20 19:35:16.278713","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"232","2024-12-20 19:35:16.305096","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"233","2024-12-20 19:35:16.310051","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"234","2024-12-20 19:35:16.310368","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"235","2024-12-20 19:35:16.315002","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"236","2024-12-20 19:35:16.315195","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"237","2024-12-20 19:35:16.319966","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"238","2024-12-20 19:35:16.320222","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"239","2024-12-20 19:35:16.325128","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"240","2024-12-20 19:35:16.325426","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"241","2024-12-20 19:35:16.330168","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"242","2024-12-20 19:35:16.330485","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"243","2024-12-20 19:35:16.335133","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"244","2024-12-20 19:35:16.335578","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"245","2024-12-20 19:35:16.340036","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"246","2024-12-20 19:35:16.340452","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"247","2024-12-20 19:35:16.345072","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"248","2024-12-20 19:35:16.345430","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"249","2024-12-20 19:35:16.350007","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"250","2024-12-20 19:35:16.350310","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"251","2024-12-20 19:35:16.354944","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"252","2024-12-20 19:35:18.200197","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05"
"253","2024-12-20 19:35:19.203192","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"254","2024-12-20 19:35:19.206134","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06"
"255","2024-12-20 19:35:19.206394","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"256","2024-12-20 19:35:19.208636","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"257","2024-12-20 19:35:19.208899","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"258","2024-12-20 19:35:19.211159","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"259","2024-12-20 19:35:19.211450","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"260","2024-12-20 19:35:19.213662","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"261","2024-12-20 19:35:19.213900","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"262","2024-12-20 19:35:19.216256","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"263","2024-12-20 19:35:19.216520","host","controller","HCI_CMD","11","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"264","2024-12-20 19:35:19.218647","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"265","2024-12-20 19:35:19.219008","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"266","2024-12-20 19:35:19.223591","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"267","2024-12-20 19:35:20.609665","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"268","2024-12-20 19:35:20.851232","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"269","2024-12-20 19:35:20.901016","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"270","2024-12-20 19:35:21.686566","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"271","2024-12-20 19:35:22.105160","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05"
"272","2024-12-20 19:35:22.610588","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"273","2024-12-20 19:35:22.784602","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"274","2024-12-20 19:35:22.852453","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"275","2024-12-20 19:35:23.564432","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"276","2024-12-20 19:35:24.786857","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"277","2024-12-20 19:35:24.903982","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"278","2024-12-20 19:35:25.253128","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"279","2024-12-20 19:35:25.256008","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"280","2024-12-20 19:35:25.256290","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"281","2024-12-20 19:35:25.258428","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"282","2024-12-20 19:35:25.259280","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"283","2024-12-20 19:35:25.262274","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"284","2024-12-20 19:35:25.268620","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05"
"285","2024-12-20 19:35:26.273757","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"286","2024-12-20 19:35:26.430300","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"287","2024-12-20 19:35:26.680821","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"288","2024-12-20 19:35:26.793194","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"289","2024-12-20 19:35:26.905038","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"290","2024-12-20 19:35:28.279798","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"291","2024-12-20 19:35:28.381432","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"292","2024-12-20 19:35:28.626390","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"293","2024-12-20 19:35:28.683757","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"294","2024-12-20 19:35:28.796857","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"295","2024-12-20 19:35:29.217097","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"296","2024-12-20 19:35:29.222813","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"297","2024-12-20 19:35:29.223472","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"298","2024-12-20 19:35:29.229189","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"299","2024-12-20 19:35:29.229879","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"300","2024-12-20 19:35:29.235349","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"301","2024-12-20 19:35:29.235721","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"302","2024-12-20 19:35:29.241649","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"303","2024-12-20 19:37:33.442558","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"304","2024-12-20 19:37:33.450505","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06"
"305","2024-12-20 19:37:33.459983","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"306","2024-12-20 19:37:33.463744","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"307","2024-12-20 19:37:33.475795","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"308","2024-12-20 19:37:33.480509","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"309","2024-12-20 19:37:33.480816","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"310","2024-12-20 19:37:33.486145","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"311","2024-12-20 19:37:33.486787","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"312","2024-12-20 19:37:33.491255","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"313","2024-12-20 19:37:33.491561","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"314","2024-12-20 19:37:33.496139","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"315","2024-12-20 19:37:33.496397","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"316","2024-12-20 19:37:33.499929","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"317","2024-12-20 19:37:33.501983","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"318","2024-12-20 19:37:33.506375","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"319","2024-12-20 19:37:33.506683","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"320","2024-12-20 19:37:33.511131","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"321","2024-12-20 19:37:33.511459","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"322","2024-12-20 19:37:33.516260","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"323","2024-12-20 19:37:33.516602","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
